# SPDX-FileCopyrightText: 2026 Blackcat Informatics® Inc. <paudley@blackcatinformatics.ca>
# SPDX-License-Identifier: CC-BY-4.0
#
# The committed PER-AXIS slice-quality floor (Task 7, #1475 F1): the minimum score
# each named axis must MEASURE for each named slice, gated additionally to (never
# instead of) the roll-up-tier ratchet in slice-quality-floors.tsv. A slice's
# measured score for the named axis may RISE above its floor freely; falling below
# the floor recorded here fails `make slice-quality-gate`. Raising a floor is a
# deliberate, reviewed commit that pins a new, higher guarantee — the gate enforces
# MONOTONIC NON-REGRESSION at the committed floor, never forced ascent.
#
# Every slice under slices/grounding/ (logic, lang, math) is HARD-gated at floor
# 1.0 for axisGmn1Coverage regardless of what this file says (the loader also
# defaults an absent grounding row to 1.0) — grounding coverage is total NOW
# (Task 6) and non-negotiable, never silently unfloored. Every other slice is
# seeded here at its actual measured score as of this commit (Task 7 landing), so
# the ratchet starts live, not vacuous.
#
# Format: <slice-iri>\t<axis-local-name>\t<floor:f64>
https://blackcatinformatics.ca/gmeow/slices/accessibility	axisGmn1Coverage	1.0
https://blackcatinformatics.ca/gmeow/slices/accounts	axisGmn1Coverage	0.9954337899543378
https://blackcatinformatics.ca/gmeow/slices/affect	axisGmn1Coverage	1.0
https://blackcatinformatics.ca/gmeow/slices/agent-runtime	axisGmn1Coverage	1.0
https://blackcatinformatics.ca/gmeow/slices/agentic	axisGmn1Coverage	0.9759450171821306
https://blackcatinformatics.ca/gmeow/slices/aggregation	axisGmn1Coverage	1.0
https://blackcatinformatics.ca/gmeow/slices/agreements	axisGmn1Coverage	1.0
https://blackcatinformatics.ca/gmeow/slices/ai	axisGmn1Coverage	1.0
https://blackcatinformatics.ca/gmeow/slices/archaeological-evidence	axisGmn1Coverage	1.0
https://blackcatinformatics.ca/gmeow/slices/attestation	axisGmn1Coverage	1.0
https://blackcatinformatics.ca/gmeow/slices/awareness	axisGmn1Coverage	1.0
https://blackcatinformatics.ca/gmeow/slices/calendar	axisGmn1Coverage	1.0
https://blackcatinformatics.ca/gmeow/slices/citations	axisGmn1Coverage	1.0
